Press Association ID Number,Constituency Name,Region,CODE,Electorate 15,Votes_15,Conservative_15,Green_15,Labour_15,Lib Dems_15,Other_15,Plaid_15,SNP_15,UKIP_15,Winner 15,Second Place 15,Third Place 15,Fourth Place 15,Turnout 15,Conservative Vote Share 15,Green Vote Share 15,Labour Vote Share 15,Lib Dems Vote Share 15,Other Vote Share 15,Plaid Vote Share 15,SNP Vote Share 15,UKIP Vote Share 15,Conservative Vote Share Change 15,Green Vote Share Change 15,Labour Vote Share Change 15,Lib Dems Vote Share Change 15,Other Vote Share Change 15,Plaid Vote Share Change 15,SNP Vote Share Change 15,UKIP Vote Share Change 15
591,Wakefield,Yorkshire and The Humber,E14001009,70521,42973,14688,1069,17301,1483,570,,,7862,Labour,Conservative,UKIP,Lib Dems,60.9,34.2,2.5,40.3,3.5,1.3,0.0,0.0,18.3,-1.5,+0.5,+1.0,-12.9,-5.5,0.0,0.0,+18.3
592,Wallasey,North West,E14001010,65495,43366,9828,1288,26176,1011,0,,,5063,Labour,Conservative,UKIP,Green,66.2,22.7,3.0,60.4,2.3,0.0,0.0,0.0,11.7,-8.7,+3.0,+8.6,-11.3,-0.3,0.0,0.0,+8.8
593,Walsall North,West Midlands,E14001011,67080,36883,12455,529,14392,840,545,,,8122,Labour,Conservative,UKIP,Lib Dems,55.0,33.8,1.4,39.0,2.3,1.5,0.0,0.0,22.0,-0.5,+1.4,+2.0,-10.9,-9.3,0.0,0.0,+17.2
594,Walsall South,West Midlands,E14001012,67743,41838,13733,1149,19740,676,0,,,6540,Labour,Conservative,UKIP,Green,61.8,32.8,2.7,47.2,1.6,0.0,0.0,0.0,15.6,-2.5,+2.7,+7.5,-12.8,-2.2,0.0,0.0,+7.2
595,Walthamstow,London,E14001013,67015,41796,5584,2661,28779,1661,523,,,2507,Labour,Conservative,Green,UKIP,62.4,13.4,6.4,68.9,4.0,1.3,0.0,0.0,6.0,-0.6,+4.5,+17.0,-24.7,-0.3,0.0,0.0,+4.0
596,Wansbeck,North East,E14001014,60705,38528,8386,1454,19267,2407,0,,,7014,Labour,Conservative,UKIP,Lib Dems,63.5,21.8,3.8,50.0,6.2,0.0,0.0,0.0,18.2,+4.2,+2.2,+4.2,-21.2,-5.0,0.0,0.0,+15.7
597,Wantage,South East,E14001015,82931,58320,31092,2986,9343,7611,0,,,7288,Conservative,Labour,Lib Dems,UKIP,70.3,53.3,5.1,16.0,13.1,0.0,0.0,0.0,12.5,+1.3,+3.3,+2.1,-14.9,0.0,0.0,0.0,+8.2
598,Warley,West Midlands,E14001016,63738,37829,7310,1465,22012,805,0,,,6237,Labour,Conservative,UKIP,Green,59.4,19.3,3.9,58.2,2.1,0.0,0.0,0.0,16.5,-5.5,+3.9,+5.3,-13.4,0.0,0.0,0.0,+9.6
599,Warrington North,North West,E14001017,72104,45419,12797,1264,21720,1881,0,,,7757,Labour,Conservative,UKIP,Lib Dems,63.0,28.2,2.8,47.8,4.1,0.0,0.0,0.0,17.1,-2.1,+2.8,+2.3,-16.7,-3.4,0.0,0.0,+17.1
600,Warrington South,North West,E14001018,84767,59353,25928,1765,23178,3335,238,,,4909,Conservative,Labour,UKIP,Lib Dems,70.0,43.7,3.0,39.1,5.6,0.4,0.0,0.0,8.3,+7.9,+2.2,+6.1,-21.9,+0.4,0.0,0.0,+5.3
601,Warwick & Leamington,West Midlands,E14001019,71578,50581,24249,1994,17643,2512,0,,,4183,Conservative,Labour,UKIP,Lib Dems,70.7,47.9,3.9,34.9,5.0,0.0,0.0,0.0,8.3,+5.4,+2.5,-0.5,-13.3,-0.4,0.0,0.0,+6.4
602,Warwickshire North,West Midlands,E14000854,70152,47377,20042,894,17069,978,138,,,8256,Conservative,Labour,UKIP,Lib Dems,67.5,42.3,1.9,36.0,2.1,0.3,0.0,0.0,17.4,+2.1,+1.9,-4.0,-9.5,-5.0,0.0,0.0,+14.6
603,Washington & Sunderland West,North East,E14001020,68190,37257,7033,1091,20478,993,341,,,7321,Labour,UKIP,Conservative,Green,54.6,18.9,2.9,55.0,2.7,0.9,0.0,0.0,19.6,-3.0,+2.9,+2.4,-14.4,-4.2,0.0,0.0,+16.3
604,Watford,East,E14001021,83535,56149,24400,1332,14606,10152,178,,,5481,Conservative,Labour,Lib Dems,UKIP,67.2,43.5,2.4,26.0,18.1,0.3,0.0,0.0,9.8,+8.5,+0.8,-0.7,-14.3,-1.9,0.0,0.0,+7.6
605,Waveney,East,E14001022,80166,52196,22104,1761,19696,1055,0,,,7580,Conservative,Labour,UKIP,Green,65.1,42.3,3.4,37.7,2.0,0.0,0.0,0.0,14.5,+2.1,+1.1,-1.0,-11.3,-0.2,0.0,0.0,+9.3
606,Wealden,South East,E14001023,80236,57017,32508,3623,6165,5180,0,,,9541,Conservative,UKIP,Labour,Lib Dems,71.1,57.0,6.4,10.8,9.1,0.0,0.0,0.0,16.7,+0.5,+3.8,+1.2,-16.2,0.0,0.0,0.0,+10.7
607,Weaver Vale,North West,E14001024,68407,46867,20227,1183,19421,1395,94,,,4547,Conservative,Labour,UKIP,Lib Dems,68.5,43.2,2.5,41.4,3.0,0.2,0.0,0.0,9.7,+4.6,+1.8,+5.2,-15.7,-3.3,0.0,0.0,+7.4
608,Wellingborough,East Midlands,E14001025,74317,50430,26265,2218,9839,2240,0,,,9868,Conservative,UKIP,Labour,Lib Dems,67.9,52.1,4.4,19.5,4.4,0.0,0.0,0.0,19.6,+3.8,+3.5,-5.9,-12.7,-5.1,0.0,0.0,+16.4
609,Wells,South West,E14001026,79405,56904,26247,2331,3780,18662,240,,,5644,Conservative,Lib Dems,UKIP,Labour,71.7,46.1,4.1,6.6,32.8,0.4,0.0,0.0,9.9,+3.6,+3.0,-0.9,-11.2,-1.4,0.0,0.0,+6.9
610,Welwyn Hatfield,East,E14001027,73247,50205,25281,1742,13128,3140,358,,,6556,Conservative,Labour,UKIP,Lib Dems,68.5,50.4,3.5,26.1,6.3,0.7,0.0,0.0,13.1,-6.6,+1.8,+4.8,-10.1,+0.4,0.0,0.0,+9.7
611,Wentworth & Dearne,Yorkshire and The Humber,E14001028,74283,43189,6441,,24571,1135,309,,,10733,Labour,UKIP,Conservative,Lib Dems,58.1,14.9,0.0,56.9,2.6,0.7,0.0,0.0,24.9,-2.7,0.0,+6.3,-13.5,-6.9,0.0,0.0,+16.7
612,West Bromwich East,West Midlands,E14001029,63637,37492,9347,628,18817,751,0,,,7949,Labour,Conservative,UKIP,Lib Dems,58.9,24.9,1.7,50.2,2.0,0.0,0.0,0.0,21.2,-4.0,+1.7,+3.7,-11.2,-8.8,0.0,0.0,+18.6
613,West Bromwich West,West Midlands,E14001030,65524,35026,8365,697,16578,550,0,,,8836,Labour,UKIP,Conservative,Green,53.5,23.9,2.0,47.3,1.6,0.0,0.0,0.0,25.2,-5.5,+2.0,+2.4,-10.4,-9.4,0.0,0.0,+20.9
614,West Ham,London,E14001032,90640,52793,8146,2651,36132,1430,484,,,3950,Labour,Conservative,UKIP,Green,58.2,15.4,5.0,68.4,2.7,0.9,0.0,0.0,7.5,+0.8,+3.6,+5.8,-8.8,-7.3,0.0,0.0,+5.9
615,Westminster North,London,E14001036,62346,39514,16527,1322,18504,1457,215,,,1489,Labour,Conservative,UKIP,Lib Dems,63.4,41.8,3.3,46.8,3.7,0.5,0.0,0.0,3.8,+3.3,+2.1,+2.9,-10.2,-1.1,0.0,0.0,+3.0
616,Westmorland & Lonsdale,North West,E14001037,65857,48929,16245,1798,2661,25194,0,,,3031,Lib Dems,Conservative,UKIP,Labour,74.3,33.2,3.7,5.4,51.5,0.0,0.0,0.0,6.2,-3.0,+3.7,+3.2,-8.5,0.0,0.0,0.0,+4.6
617,Weston-Super-Mare,South West,E14001038,80309,52552,25203,2592,9594,5486,311,,,9366,Conservative,Labour,UKIP,Lib Dems,65.4,48.0,4.9,18.3,10.4,0.6,0.0,0.0,17.8,+3.7,+4.9,+7.3,-28.8,-2.3,0.0,0.0,+15.2
618,Wigan,North West,E14001039,75990,45293,9389,1273,23625,1255,165,,,8818,Labour,Conservative,UKIP,Green,59.6,20.7,2.8,52.2,2.8,0.4,0.0,0.0,19.5,-4.0,+2.8,+3.7,-12.6,-5.3,0.0,0.0,+13.8
619,Wiltshire North,South West,E14000860,67851,50556,28938,2350,4930,7892,633,,,5813,Conservative,Lib Dems,UKIP,Labour,74.5,57.2,4.6,9.8,15.6,1.3,0.0,0.0,11.5,+5.7,+3.4,+3.1,-20.6,+0.8,0.0,0.0,+7.6
620,Wiltshire South West,South West,E14000954,73018,51643,27198,2985,6948,5482,0,,,9030,Conservative,UKIP,Labour,Lib Dems,70.7,52.7,5.8,13.5,10.6,0.0,0.0,0.0,17.5,+1.0,+5.8,+2.0,-19.9,-0.9,0.0,0.0,+12.0
621,Wimbledon,London,E14001040,65853,48422,25225,1986,12606,6129,0,,,2476,Conservative,Labour,Lib Dems,UKIP,73.5,52.1,4.1,26.0,12.7,0.0,0.0,0.0,5.1,+3.0,+2.9,+3.8,-12.3,-0.5,0.0,0.0,+3.2
622,Winchester,South East,E14001041,74119,55316,30425,2645,4613,13511,0,,,4122,Conservative,Lib Dems,Labour,UKIP,74.6,55.0,4.8,8.3,24.4,0.0,0.0,0.0,7.5,+6.5,+4.8,+2.9,-18.7,-0.9,0.0,0.0,+5.4
623,Windsor,South East,E14001042,71538,50160,31797,1834,6714,4323,500,,,4992,Conservative,Labour,UKIP,Lib Dems,70.1,63.4,3.7,13.4,8.6,1.0,0.0,0.0,10.0,+2.5,+2.4,+3.5,-13.8,-1.3,0.0,0.0,+6.7
624,Wirral South,North West,E14001043,56956,41837,15566,895,20165,1474,0,,,3737,Labour,Conservative,UKIP,Lib Dems,73.5,37.2,2.1,48.2,3.5,0.0,0.0,0.0,8.9,-2.2,+2.1,+7.4,-13.0,0.0,0.0,0.0,+5.7
625,Wirral West,North West,E14001044,55377,41858,18481,,18898,1433,274,,,2772,Labour,Conservative,UKIP,Lib Dems,75.6,44.2,0.0,45.1,3.4,0.7,0.0,0.0,6.6,+1.7,0.0,+8.9,-13.4,-1.4,0.0,0.0,+4.3
626,Witham,East,E14001045,67090,47168,27123,2038,7467,2891,80,,,7569,Conservative,UKIP,Labour,Lib Dems,70.3,57.5,4.3,15.8,6.1,0.2,0.0,0.0,16.0,+5.3,+1.3,-2.7,-13.6,+0.2,0.0,0.0,+9.5
627,Witney,South East,E14001046,79767,58482,35201,2970,10046,3953,794,,,5352,Conservative,Labour,UKIP,Lib Dems,73.3,60.2,5.1,17.2,6.8,1.4,0.0,0.0,9.2,+1.4,+0.9,+4.2,-12.7,+0.2,0.0,0.0,+5.7
628,Woking,South East,E14001047,74269,51964,29199,2109,8389,6047,347,,,5873,Conservative,Labour,Lib Dems,UKIP,70.0,56.2,4.1,16.1,11.6,0.7,0.0,0.0,11.3,+5.9,+4.1,+8.1,-25.8,+0.2,0.0,0.0,+7.5
629,Wokingham,South East,E14001048,77881,55999,32329,2092,8132,7572,358,,,5516,Conservative,Labour,Lib Dems,UKIP,71.9,57.7,3.7,14.5,13.5,0.6,0.0,0.0,9.9,+5.0,+2.7,+4.4,-14.5,-4.4,0.0,0.0,+6.8
630,Wolverhampton North East,West Midlands,E14001049,61065,34003,10174,701,15669,935,0,,,6524,Labour,Conservative,UKIP,Lib Dems,55.7,29.9,2.1,46.1,2.7,0.0,0.0,0.0,19.2,-4.4,+2.1,+4.7,-10.8,-7.5,0.0,0.0,+15.9
631,Wolverhampton South East,West Midlands,E14001050,62556,34764,7761,605,18539,798,0,,,7061,Labour,Conservative,UKIP,Lib Dems,55.6,22.3,1.7,53.3,2.3,0.0,0.0,0.0,20.3,-6.2,+1.7,+5.8,-12.9,-1.0,0.0,0.0,+12.6
632,Wolverhampton South West,West Midlands,E14001051,60368,40209,16573,1058,17374,845,49,,,4310,Labour,Conservative,UKIP,Green,66.6,41.2,2.6,43.2,2.1,0.1,0.0,0.0,10.7,+0.5,+2.6,+4.2,-13.9,-0.5,0.0,0.0,+7.0
633,Worcester,West Midlands,E14001052,72461,49723,22534,2024,16888,1677,222,,,6378,Conservative,Labour,UKIP,Green,68.6,45.3,4.1,34.0,3.4,0.4,0.0,0.0,12.8,+5.8,+2.6,+0.5,-16.1,-2.9,0.0,0.0,+10.1
634,Worcestershire Mid,West Midlands,E14000818,73069,52225,29763,1933,7548,3750,0,,,9231,Conservative,UKIP,Labour,Lib Dems,71.5,57.0,3.7,14.5,7.2,0.0,0.0,0.0,17.7,+2.5,+2.5,-0.5,-16.2,0.0,0.0,0.0,+11.7
635,Worcestershire West,West Midlands,E14001035,73394,54100,30342,3505,7244,5245,0,,,7764,Conservative,UKIP,Labour,Lib Dems,73.7,56.1,6.5,13.4,9.7,0.0,0.0,0.0,14.4,+5.8,+5.3,+6.6,-28.1,0.0,0.0,0.0,+10.4
636,Workington,North West,E14001053,58615,38463,11596,1149,16282,1708,190,,,7538,Labour,Conservative,UKIP,Lib Dems,65.6,30.1,3.0,42.3,4.4,0.5,0.0,0.0,19.6,-3.7,+3.0,-3.2,-9.1,-4.4,0.0,0.0,+17.4
637,Worsley & Eccles South,North West,E14001054,72177,42048,12654,1242,18600,1100,764,,,7688,Labour,Conservative,UKIP,Green,58.3,30.1,3.0,44.2,2.6,1.8,0.0,0.0,18.3,-2.4,+3.0,+1.3,-13.9,-1.4,0.0,0.0,+13.4
638,Worthing East & Shoreham,South East,E14000682,74775,49898,24686,2605,9737,3360,1243,,,8267,Conservative,Labour,UKIP,Lib Dems,66.7,49.5,5.2,19.5,6.7,2.5,0.0,0.0,16.6,+1.0,+2.9,+2.8,-18.8,+1.7,0.0,0.0,+10.4
639,Worthing West,South East,E14001055,75617,50763,26124,2938,7955,4477,0,,,9269,Conservative,UKIP,Labour,Lib Dems,67.1,51.5,5.8,15.7,8.8,0.0,0.0,0.0,18.3,-0.3,+3.8,+3.9,-19.0,-0.6,0.0,0.0,+12.3
640,"Wrekin, The",West Midlands,E14000992,65942,45437,22579,1443,11836,1959,0,,,7620,Conservative,Labour,UKIP,Lib Dems,68.9,49.7,3.2,26.0,4.3,0.0,0.0,0.0,16.8,+2.0,+3.2,-1.1,-13.1,-3.3,0.0,0.0,+12.3
641,Wrexham,Wales,W07000044,50992,32719,10350,669,12181,1735,211,2501,,5072,Labour,Conservative,UKIP,Plaid,64.2,31.6,2.0,37.2,5.3,0.6,7.6,0.0,15.5,+6.2,+2.0,+0.4,-20.5,-2.8,+1.5,0.0,+13.2
642,Wycombe,South East,E14001056,76371,51439,26444,3086,11588,4546,577,,,5198,Conservative,Labour,UKIP,Lib Dems,67.4,51.4,6.0,22.5,8.8,1.1,0.0,0.0,10.1,+2.8,+6.0,+5.2,-20.0,+0.3,0.0,0.0,+5.7
643,Wyre & Preston North,North West,E14001057,70637,49893,26528,1699,12377,2712,0,,,6577,Conservative,Labour,UKIP,Lib Dems,70.6,53.2,3.4,24.8,5.4,0.0,0.0,0.0,13.2,+0.8,+3.4,+3.5,-16.1,0.0,0.0,0.0,+8.4
644,Wyre Forest,West Midlands,E14001058,77407,49440,22394,1117,9523,1228,7211,,,7967,Conservative,Labour,UKIP,Other,63.9,45.3,2.3,19.3,2.5,14.6,0.0,0.0,16.1,+8.4,+2.3,+4.9,-9.4,-19.3,0.0,0.0,+13.2
645,Wythenshawe & Sale East,North West,E14001059,75994,43263,11124,1658,21693,1927,507,,,6354,Labour,Conservative,UKIP,Lib Dems,56.9,25.7,3.8,50.1,4.5,1.2,0.0,0.0,14.7,+0.2,+3.8,+6.0,-17.9,-3.3,0.0,0.0,+11.2
646,Yeovil,South West,E14001060,82447,56933,24178,2191,4053,18865,0,,,7646,Conservative,Lib Dems,UKIP,Labour,69.1,42.5,3.8,7.1,33.1,0.0,0.0,0.0,13.4,+9.6,+3.8,+1.9,-22.6,-2.0,0.0,0.0,+9.3
647,Ynys Mon,Wales,W07000041,49939,34926,7393,4791,10871,751,148,10642,,5121,Labour,Plaid,Conservative,UKIP,69.9,21.2,13.7,31.1,2.2,0.4,30.5,0.0,14.7,-1.3,+13.7,-2.2,-5.4,-6.5,+4.3,0.0,+11.2
648,York Central,Yorkshire and The Humber,E14001061,75351,47677,13496,4791,20212,3804,288,,,4795,Labour,Conservative,UKIP,Green,63.3,28.3,10.0,42.4,8.0,0.6,0.0,0.0,10.1,+2.2,+6.5,+2.4,-17.2,-2.2,0.0,0.0,+7.7
649,York Outer,Yorkshire and The Humber,E14001062,78561,53903,26477,2558,13348,6269,0,,,5251,Conservative,Labour,Lib Dems,UKIP,68.6,49.1,4.7,24.8,11.6,0.0,0.0,0.0,9.7,+6.1,+4.7,+7.7,-24.4,-1.8,0.0,0.0,+7.7
650,Yorkshire East,Yorkshire and The Humber,E14000683,81023,49991,25276,1731,10343,2966,0,,,8955,Conservative,Labour,UKIP,Lib Dems,61.7,50.6,3.5,20.7,5.9,0.0,0.0,0.0,17.9,+3.1,+2.0,+0.4,-15.2,-5.4,0.0,0.0,+13.7
